text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing,file,group,race,clean_text,liwc_interrog,liwc_informal,liwc_netspeak,liwc_function,liwc_pronoun,liwc_ppron,liwc_you,liwc_social,liwc_male,liwc_adverb,liwc_verb,liwc_drives,liwc_reward,liwc_focuspast,liwc_prep,liwc_relativ,liwc_space,liwc_article,liwc_home,liwc_conj,liwc_cogproc,liwc_differ,liwc_i,liwc_auxverb,liwc_bio,liwc_ingest,liwc_adj,liwc_affect,liwc_negemo,liwc_anger,liwc_posemo,liwc_swear,liwc_focuspresent,liwc_time,liwc_negate,liwc_ipron,liwc_they,liwc_discrep,liwc_cause,liwc_compare,liwc_quant,liwc_achiev,liwc_work,liwc_affiliation,liwc_leisure,liwc_insight,liwc_tentat,liwc_certain,liwc_health,liwc_sad,liwc_death,liwc_anx,liwc_power,liwc_shehe,liwc_female,liwc_percept,liwc_see,liwc_filler,liwc_risk,liwc_feel,liwc_focusfuture,liwc_assent,liwc_nonflu,liwc_body,liwc_money,liwc_hear,liwc_friend,liwc_family,liwc_motion,liwc_sexual,liwc_we,liwc_relig,liwc_number,aae_terms_count,pos_ADJ,pos_NOUN,pos_INTJ,pos_ADV,pos_VERB,pos_ADP,pos_DET,pos_PUNCT,pos_SCONJ,pos_PRON,pos_AUX,pos_PROPN,pos_SYM,pos_CCONJ,pos_PART,pos_NUM,pos_X,pos_SPACE
dhat nigga claim he in love llh,0.44129625,0.0,0.0,0.0,0.9118658900260924,0.8022686243057251,0.8928639888763428,True,aa_190.csv,aa,aa,dhat nigga claim he in love llh,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
really been up for a while though ... working down my pre-travel checklist .. hours away now !! =),0.012217224,0.0,0.0,0.0,0.0006388491601683,0.0004722551384475,0.000334464770276,False,aa_44.csv,aa,aa,really been up for a while though  working down my pretravel checklist  hours away now  ,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,4.0,6.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,5.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
i rather enjoy listening to @user yelling at the staff lol,0.089041,0.0,0.0,0.0,0.0029656584374606,0.0008936755475588,0.0013857965823262,False,wh_1.csv,wh,wh,i rather enjoy listening to user yelling at the staff lol,0.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
finally home . my crib is nice and warm ! ,0.035477944,0.0,0.0,0.0,0.0034527031239122,0.0003937900764867,0.0018189593683928,False,aa_141.csv,aa,aa,finally home  my crib is nice and warm  ,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@user nigga u love me , dnt stunt on hea nw lol",0.5026305,0.0,0.0,0.0,0.9687239527702332,0.805783212184906,0.8357393145561218,True,aa_189.csv,aa,aa,user nigga u love me  dnt stunt on hea nw lol,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
""" my phone won't fit in there "" i know .",0.015757442,0.0,0.0,0.174,0.0015777099179103,0.0011230594245716,0.0004348986258264,False,wh_150.csv,wh,wh, my phone won't fit in there  i know ,0.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user fatty ... it ain't pineapple pizza tho lol,0.36439645,0.0,0.0,0.0,0.4437335133552551,0.0952965468168258,0.0083096381276845,False,aa_120.csv,aa,aa,user fatty  it ain't pineapple pizza tho lol,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"#nabc beers flowing today , come get out of the cold with us .",0.078108564,0.0,0.0,0.0,0.0096105961129069,0.0015207908581942,0.0017874789191409,False,wh_170.csv,wh,wh,nabc beers flowing today  come get out of the cold with us ,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
@user @user key word is eat .... not tryin to have crap floating in my drink,0.5958905,0.0,0.0,0.148,0.8510478734970093,0.8083741664886475,0.8275107741355896,False,aa_17.csv,aa,aa,user user key word is eat  not tryin to have crap floating in my drink,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
turned out to be everything you said you wouldn't be . #goodbye,0.05613239,0.0,0.0,0.0,0.0036476864479482,0.00685331877321,0.0009750117314979,False,wh_134.csv,wh,wh,turned out to be everything you said you wouldn't be  goodbye,0.0,0.0,0.0,8.0,3.0,2.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
@user ya i said i could go till christmas and he said end of july,0.022213135,0.0,0.0,0.0,0.0009917018469423,0.0010861668270081,0.0005433381302282,False,wh_24.csv,wh,wh,user ya i said i could go till christmas and he said end of july,0.0,1.0,1.0,8.0,4.0,4.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
"since u got on ur high horse , ur life's at a new low !!!!!",0.22979778,0.0,0.0,0.222,0.2447070926427841,0.1282652169466018,0.0107408668845891,False,aa_227.csv,aa,aa,since u got on ur high horse  ur life's at a new low ,0.0,3.0,3.0,7.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
@user on tv ... tawkn bout dat man gf,0.0,0.0,0.0,0.0,0.065990075469017,0.0045241476036608,0.0193122215569019,False,aa_187.csv,aa,aa,user on tv  tawkn bout dat man gf,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ritz is good & all but too many without anything to drink will kill you .,0.38965073,0.0,0.0,0.291,0.9114715456962584,0.5430722236633301,0.6374431848526001,False,aa_4.csv,aa,aa,ritz is good  all but too many without anything to drink will kill you ,0.0,0.0,0.0,8.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
@user @user some ?!?!?!... how about all ...,0.024318827,0.0,0.0,0.0,0.0018165297806262,0.0018274176400154,0.0005444459384307,False,wh_171.csv,wh,wh,user user some  how about all ,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
i wish #cameronpost would have been my teenage best friend . it's been a whole since i've felt such a kindred spirit with a book character .,0.03839648,0.0,0.0,0.0,0.0006881475565023,0.0004660266567952,0.0006974007701501,False,wh_129.csv,wh,wh,i wish cameronpost would have been my teenage best friend  it's been a whole since i've felt such a kindred spirit with a book character ,0.0,0.0,0.0,14.0,4.0,3.0,0.0,2.0,0.0,1.0,8.0,4.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.0,6.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
you're gonna regret that (;,0.15334547,0.0,0.0,0.354,0.019783841446042,0.0015697604976594,0.0009444535244256,False,wh_173.csv,wh,wh,you're gonna regret that ,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
breezy speaking sum real stuff,0.2088965,0.0,0.0,0.0,0.000788269622717,0.0005936951492913,0.0034188530407845,False,aa_191.csv,aa,aa,breezy speaking sum real stuff,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user bet hit that nigga rick up & tell him wat the lick read ...,0.5958905,0.0,0.0,0.0,0.971321702003479,0.9745610356330872,0.9791420102119446,True,aa_30.csv,aa,aa,user bet hit that nigga rick up  tell him wat the lick read ,1.0,2.0,1.0,4.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
jamming to da old skool,0.16551583,0.0,0.0,0.0,0.1603471040725708,0.0254012774676084,0.0135135054588317,False,aa_185.csv,aa,aa,jamming to da old skool,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user how you goin to diss my favorite people tho ! ,0.14193995,0.0,0.0,0.0,0.0810930207371711,0.002751643769443,0.0445559062063694,False,wh_205.csv,wh,wh,user how you goin to diss my favorite people tho  ,1.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
get me out of this place,0.20742953,0.0,0.0,0.0,0.5648239254951477,0.1333705931901931,0.0898219868540763,False,wh_217.csv,wh,wh,get me out of this place,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user he that nigga on the low key in the nba ..,0.6611312,0.0,0.0,0.16,0.8362959027290344,0.9445617198944092,0.9389278888702391,True,aa_11.csv,aa,aa,user he that nigga on the low key in the nba ,0.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user it's probably dead because he hasn't texted me back either,0.24418297,0.0,0.0,0.301,0.0015845244051888,0.062668964266777,0.003803473431617,False,wh_96.csv,wh,wh,user it's probably dead because he hasn't texted me back either,0.0,0.0,0.0,7.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"i wanna wake up where you are , i won't say anything at all",0.34684154,0.0,0.0,0.0,0.1303798109292984,0.1413304060697555,0.0477383956313133,False,wh_114.csv,wh,wh,i wanna wake up where you are  i won't say anything at all,1.0,1.0,0.0,10.0,4.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cash is sitting here all into these damn games she playing lmao .. she better calm her ass down .,0.8795294,0.0,0.0,0.199,0.9849054217338562,0.9856767654418944,0.9638951420783995,True,aa_80.csv,aa,aa,cash is sitting here all into these damn games she playing lmao  she better calm her ass down ,0.0,3.0,1.0,8.0,4.0,3.0,0.0,4.0,0.0,1.0,3.0,4.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user it's not about you , dee . if it was i would've texted you and talked to you personally about it .",0.04783881,0.0,0.0,0.0,0.0045088464394211,0.0011851872550323,0.0007862438214942,False,wh_111.csv,wh,wh,user it's not about you  dee  if it was i would've texted you and talked to you personally about it ,0.0,0.0,0.0,15.0,7.0,4.0,3.0,5.0,0.0,2.0,5.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
@user @user lolz i was talking about how i liked it a lot,0.111500904,0.0,0.0,0.0,0.0008245641947723,0.0007754135876893,0.00058105395874,False,wh_7.csv,wh,wh,user user lolz i was talking about how i liked it a lot,1.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
